User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,plan_duration_days,days_since_last_payment,user_lifetime_days,is_churned
891,Premium,14,2022-07-18,2024-01-30,Spain,50,Female,Smart TV,1 Month,30,445,1006,1
892,Basic,15,2022-07-29,2022-12-18,Spain,38,Male,Tablet,1 Month,30,853,995,1
893,Standard,13,2022-07-30,2023-01-15,United States,42,Female,Smart TV,1 Month,30,825,994,1
894,Premium,13,2022-08-03,2024-03-13,Canada,50,Male,Smart TV,1 Month,30,402,990,1
895,Basic,10,2022-08-15,2022-09-14,United States,30,Male,Smartphone,1 Month,30,948,978,1
896,Basic,10,2022-08-20,2022-12-17,United States,47,Female,Smartphone,1 Month,30,854,973,1
897,Basic,14,2022-08-21,2024-07-04,Canada,32,Female,Laptop,1 Month,30,289,972,1
898,Standard,11,2022-08-30,2023-08-14,United Kingdom,31,Female,Tablet,1 Month,30,614,963,1
899,Premium,15,2022-09-01,2024-04-02,Australia,37,Male,Laptop,1 Month,30,382,961,1
900,Basic,14,2022-09-02,2023-02-17,Germany,32,Female,Smartphone,1 Month,30,792,960,1
901,Basic,12,2022-09-04,2024-02-26,France,29,Male,Smartphone,1 Month,30,418,958,1
902,Premium,12,2022-09-10,2023-06-25,Brazil,28,Male,Tablet,1 Month,30,664,952,1
903,Standard,11,2022-09-25,2022-11-03,Mexico,42,Male,Laptop,1 Month,30,898,937,1
904,Standard,12,2022-09-27,2023-07-14,Spain,37,Male,Tablet,1 Month,30,645,935,1
905,Basic,13,2022-10-01,2024-08-10,Italy,38,Female,Laptop,1 Month,30,252,931,1
906,Premium,13,2022-10-06,2023-04-25,Spain,32,Male,Smart TV,1 Month,30,725,926,1
907,Standard,15,2022-10-07,2022-11-18,Spain,48,Male,Laptop,1 Month,30,883,925,1
908,Basic,13,2022-10-08,2023-04-23,United States,46,Female,Smart TV,1 Month,30,727,924,1
909,Standard,14,2022-10-08,2024-08-09,Canada,30,Male,Tablet,1 Month,30,253,924,1
910,Premium,10,2022-10-08,2024-06-24,United States,40,Female,Smart TV,1 Month,30,299,924,1
911,Basic,13,2022-10-08,2023-09-23,United States,29,Male,Smart TV,1 Month,30,574,924,1
912,Premium,15,2022-10-08,2023-09-21,Canada,41,Male,Tablet,1 Month,30,576,924,1
913,Standard,15,2022-10-10,2024-07-13,United Kingdom,32,Male,Laptop,1 Month,30,280,922,1
914,Basic,12,2022-10-19,2023-10-12,Australia,44,Female,Smart TV,1 Month,30,555,913,1
915,Standard,15,2022-10-20,2024-05-21,Germany,41,Male,Laptop,1 Month,30,333,912,1
916,Premium,12,2022-10-26,2024-01-17,France,50,Female,Smartphone,1 Month,30,458,906,1
917,Basic,14,2022-10-29,2024-07-25,Brazil,33,Female,Tablet,1 Month,30,268,903,1
918,Standard,10,2022-10-31,2023-03-04,Mexico,34,Female,Smart TV,1 Month,30,777,901,1
919,Premium,15,2022-11-11,2024-07-13,Spain,40,Male,Smartphone,1 Month,30,280,890,1
920,Basic,14,2022-11-09,2023-10-22,Italy,34,Female,Tablet,1 Month,30,545,892,1
921,Premium,14,2022-11-09,2023-08-01,Spain,27,Female,Smart TV,1 Month,30,627,892,1
922,Basic,13,2022-11-07,2023-11-05,Spain,34,Male,Tablet,1 Month,30,531,894,1
923,Standard,13,2022-11-08,2023-12-18,United States,28,Male,Tablet,1 Month,30,488,893,1
924,Standard,14,2022-11-05,2024-03-07,Canada,37,Female,Smart TV,1 Month,30,408,896,1
925,Basic,10,2022-10-25,2023-04-09,United States,27,Female,Laptop,1 Month,30,741,907,1
926,Premium,13,2022-10-23,2024-07-01,United States,33,Female,Laptop,1 Month,30,292,909,1
927,Basic,11,2022-10-20,2024-05-18,Canada,42,Male,Laptop,1 Month,30,336,912,1
928,Standard,11,2022-10-14,2024-04-08,United Kingdom,49,Male,Smartphone,1 Month,30,376,918,1
929,Premium,13,2022-08-29,2023-07-20,Australia,44,Male,Smart TV,1 Month,30,639,964,1
930,Basic,10,2022-08-18,2023-08-02,Germany,47,Male,Laptop,1 Month,30,626,975,1
931,Premium,13,2022-08-13,2024-04-05,France,33,Male,Laptop,1 Month,30,379,980,1
932,Basic,11,2022-08-11,2023-08-24,Brazil,37,Male,Smart TV,1 Month,30,604,982,1
933,Standard,10,2022-08-11,2023-04-26,Mexico,35,Male,Laptop,1 Month,30,724,982,1
934,Standard,11,2022-08-06,2023-06-01,Spain,34,Female,Smartphone,1 Month,30,688,987,1
935,Basic,10,2022-08-07,2023-06-23,Italy,44,Male,Smartphone,1 Month,30,666,986,1
936,Premium,15,2022-07-18,2023-01-28,Spain,29,Male,Tablet,1 Month,30,812,1006,1
937,Basic,10,2022-07-17,2022-08-20,Spain,38,Male,Smartphone,1 Month,30,973,1007,1
938,Standard,14,2022-07-15,2023-08-27,United States,46,Male,Smart TV,1 Month,30,601,1009,1
939,Premium,10,2022-07-14,2022-10-29,Canada,29,Male,Tablet,1 Month,30,903,1010,1
940,Basic,12,2022-06-26,2023-09-08,United States,48,Female,Smart TV,1 Month,30,589,1028,1
941,Premium,10,2022-06-26,2024-02-19,United States,36,Male,Smart TV,1 Month,30,425,1028,1
942,Basic,12,2022-06-22,2022-11-30,Canada,43,Male,Laptop,1 Month,30,871,1032,1
943,Standard,15,2022-06-23,2024-03-14,United Kingdom,42,Female,Smart TV,1 Month,30,401,1031,1
944,Standard,10,2022-06-24,2022-09-03,Australia,50,Male,Tablet,1 Month,30,959,1030,1
945,Basic,13,2022-06-26,2022-10-22,Germany,39,Male,Laptop,1 Month,30,910,1028,1
946,Premium,14,2022-06-28,2023-09-02,France,43,Female,Laptop,1 Month,30,595,1026,1
947,Basic,10,2022-06-29,2023-05-20,Brazil,50,Female,Tablet,1 Month,30,700,1025,1
948,Standard,12,2022-06-26,2023-05-16,Mexico,51,Male,Laptop,1 Month,30,704,1028,1
949,Premium,14,2022-06-26,2024-04-01,Spain,40,Male,Tablet,1 Month,30,383,1028,1
950,Basic,10,2022-06-20,2023-12-27,Italy,31,Male,Tablet,1 Month,30,479,1034,1
951,Premium,12,2022-06-18,2024-04-14,Spain,39,Female,Smartphone,1 Month,30,370,1036,1
952,Basic,10,2022-06-16,2023-09-10,Spain,49,Female,Tablet,1 Month,30,587,1038,1
953,Standard,10,2022-06-16,2022-08-07,United States,34,Female,Laptop,1 Month,30,986,1038,1
954,Standard,13,2022-06-17,2024-02-11,Canada,38,Male,Smartphone,1 Month,30,433,1037,1
955,Basic,15,2022-06-20,2022-12-09,United States,36,Female,Laptop,1 Month,30,862,1034,1
956,Premium,10,2022-06-24,2024-05-18,United States,42,Female,Smart TV,1 Month,30,336,1030,1
957,Basic,14,2022-06-27,2022-12-18,Canada,50,Male,Tablet,1 Month,30,853,1027,1
958,Standard,10,2022-07-02,2023-03-13,United Kingdom,42,Female,Laptop,1 Month,30,768,1022,1
959,Premium,14,2022-07-04,2023-12-18,Australia,35,Female,Laptop,1 Month,30,488,1020,1
960,Basic,15,2022-07-15,2024-04-20,Germany,46,Female,Tablet,1 Month,30,364,1009,1
961,Premium,15,2022-07-23,2022-12-03,France,48,Male,Laptop,1 Month,30,868,1001,1
962,Basic,12,2022-07-29,2022-10-05,Brazil,43,Female,Laptop,1 Month,30,927,995,1
963,Standard,13,2022-08-01,2023-03-16,Mexico,51,Female,Tablet,1 Month,30,765,992,1
964,Standard,13,2022-08-12,2024-06-17,Spain,45,Male,Smart TV,1 Month,30,306,981,1
965,Basic,10,2022-08-14,2024-04-13,Italy,46,Male,Laptop,1 Month,30,371,979,1
966,Premium,12,2022-08-16,2023-10-10,Spain,42,Female,Laptop,1 Month,30,557,977,1
967,Basic,10,2022-08-26,2023-03-22,Spain,42,Female,Smartphone,1 Month,30,759,967,1
968,Standard,13,2022-08-31,2024-04-05,United States,50,Male,Tablet,1 Month,30,379,962,1
969,Premium,12,2022-09-02,2023-12-23,Canada,28,Male,Smart TV,1 Month,30,483,960,1
970,Basic,15,2022-09-03,2024-02-14,United States,44,Female,Tablet,1 Month,30,430,959,1
971,Basic,10,2022-09-05,2022-10-19,United States,36,Male,Tablet,1 Month,30,913,957,1
972,Basic,14,2022-09-10,2024-06-23,Canada,37,Female,Laptop,1 Month,30,300,952,1
973,Standard,12,2022-09-17,2024-08-15,United Kingdom,36,Male,Smartphone,1 Month,30,247,945,1
974,Premium,13,2022-09-28,2023-08-12,Australia,31,Male,Smartphone,1 Month,30,616,934,1
975,Basic,12,2022-10-02,2024-02-21,Germany,36,Female,Smart TV,1 Month,30,423,930,1
976,Basic,15,2022-10-05,2023-06-22,France,39,Female,Laptop,1 Month,30,667,927,1
977,Premium,11,2022-10-07,2023-12-30,Brazil,45,Female,Laptop,1 Month,30,476,925,1
978,Standard,13,2022-10-08,2023-04-12,Mexico,29,Male,Smart TV,1 Month,30,738,924,1
979,Standard,15,2022-10-08,2024-05-09,Spain,45,Male,Smartphone,1 Month,30,345,924,1
980,Basic,11,2022-10-09,2024-01-22,Italy,29,Male,Smart TV,1 Month,30,453,923,1
981,Premium,10,2022-10-09,2023-02-12,Spain,28,Female,Smart TV,1 Month,30,797,923,1
982,Standard,12,2022-10-10,2023-12-24,Spain,42,Female,Smart TV,1 Month,30,482,922,1
983,Basic,11,2022-10-14,2023-08-28,United States,36,Female,Smartphone,1 Month,30,600,918,1
984,Standard,15,2022-10-16,2023-07-26,Canada,39,Male,Smart TV,1 Month,30,633,916,1
985,Premium,11,2022-10-21,2023-06-03,United States,36,Male,Smart TV,1 Month,30,686,911,1
986,Basic,15,2022-10-25,2024-07-13,United States,49,Male,Laptop,1 Month,30,280,907,1
987,Premium,11,2022-10-30,2024-05-03,Canada,32,Female,Tablet,1 Month,30,351,902,1
988,Standard,12,2022-10-31,2024-04-29,United Kingdom,40,Female,Smartphone,1 Month,30,355,901,1
989,Basic,12,2022-11-08,2024-09-02,Australia,34,Male,Smartphone,1 Month,30,229,893,1
990,Standard,15,2022-11-09,2023-04-05,Germany,35,Male,Smartphone,1 Month,30,745,892,1
991,Premium,11,2022-11-07,2023-05-14,France,44,Female,Smart TV,1 Month,30,706,894,1
992,Basic,13,2022-11-08,2023-07-23,Brazil,47,Female,Smartphone,1 Month,30,636,893,1
993,Standard,14,2022-11-08,2023-07-11,Mexico,33,Female,Laptop,1 Month,30,648,893,1
994,Premium,11,2022-10-31,2022-12-14,Spain,45,Male,Tablet,1 Month,30,857,901,1
995,Basic,14,2022-10-28,2023-05-02,Italy,42,Female,Tablet,1 Month,30,718,904,1
996,Premium,15,2022-10-25,2024-09-01,Spain,46,Male,Tablet,1 Month,30,230,907,1
997,Basic,14,2022-10-18,2023-08-04,Spain,51,Male,Tablet,1 Month,30,624,914,1
998,Standard,15,2022-09-25,2023-03-30,United States,41,Female,Laptop,1 Month,30,751,937,1
999,Standard,10,2022-08-26,2022-11-10,Canada,50,Female,Tablet,1 Month,30,891,967,1
1000,Basic,10,2022-08-20,2023-08-08,United States,49,Female,Smartphone,1 Month,30,620,973,1
1001,Premium,12,2022-08-12,2023-01-18,United States,34,Female,Laptop,1 Month,30,822,981,1
1002,Basic,13,2022-08-12,2023-10-26,Canada,38,Female,Tablet,1 Month,30,541,981,1
1003,Standard,13,2022-08-11,2022-12-13,United Kingdom,46,Male,Smart TV,1 Month,30,858,982,1
1004,Premium,14,2022-08-11,2024-05-28,Australia,42,Male,Smart TV,1 Month,30,326,982,1
1005,Basic,12,2022-08-10,2023-06-27,Germany,46,Male,Laptop,1 Month,30,662,983,1
1006,Premium,10,2022-07-31,2023-06-08,France,51,Female,Smart TV,1 Month,30,681,993,1
1007,Basic,12,2022-07-17,2022-10-23,Brazil,35,Male,Smart TV,1 Month,30,909,1007,1
1008,Standard,10,2022-07-15,2024-06-03,Mexico,34,Female,Smartphone,1 Month,30,320,1009,1
1009,Standard,14,2022-07-05,2022-08-14,Spain,31,Female,Laptop,1 Month,30,979,1019,1
1010,Basic,12,2022-07-01,2023-04-10,Italy,36,Female,Tablet,1 Month,30,740,1023,1
1011,Premium,15,2022-07-01,2024-01-31,Spain,28,Male,Smart TV,1 Month,30,444,1023,1
1012,Basic,15,2022-06-26,2022-12-06,Spain,29,Female,Smartphone,1 Month,30,865,1028,1
1013,Standard,12,2022-06-27,2022-08-18,United States,42,Female,Smart TV,1 Month,30,975,1027,1
1014,Premium,10,2022-06-28,2023-07-08,Canada,35,Female,Smartphone,1 Month,30,651,1026,1
1015,Basic,12,2022-06-28,2023-05-25,United States,32,Female,Laptop,1 Month,30,695,1026,1
1016,Premium,10,2022-06-29,2023-07-26,United States,43,Female,Tablet,1 Month,30,633,1025,1
1017,Basic,10,2022-06-26,2023-08-25,Canada,29,Male,Smartphone,1 Month,30,603,1028,1
1018,Standard,13,2022-06-26,2023-02-28,United Kingdom,35,Female,Tablet,1 Month,30,781,1028,1
1019,Standard,14,2022-06-24,2022-12-11,Australia,27,Female,Tablet,1 Month,30,860,1030,1
1020,Basic,13,2022-06-21,2024-03-27,Germany,38,Male,Tablet,1 Month,30,388,1033,1
1021,Premium,13,2022-06-22,2023-02-16,France,33,Male,Smart TV,1 Month,30,793,1032,1
1022,Basic,11,2022-06-18,2024-03-31,Brazil,48,Male,Laptop,1 Month,30,384,1036,1
1023,Standard,10,2022-06-18,2024-03-24,Mexico,51,Female,Laptop,1 Month,30,391,1036,1
1024,Premium,10,2022-06-20,2023-10-22,Spain,40,Female,Smartphone,1 Month,30,545,1034,1
1025,Basic,13,2022-06-23,2023-07-13,Italy,28,Male,Smartphone,1 Month,30,646,1031,1
1026,Premium,10,2022-06-26,2023-06-14,Spain,46,Female,Laptop,1 Month,30,675,1028,1
1027,Basic,12,2022-07-02,2022-12-11,Spain,28,Female,Tablet,1 Month,30,860,1022,1
1028,Standard,12,2022-07-04,2022-12-07,United States,47,Male,Tablet,1 Month,30,864,1020,1
1029,Standard,10,2022-07-07,2022-11-19,Canada,47,Male,Smartphone,1 Month,30,882,1017,1
1030,Basic,13,2022-07-14,2024-04-07,United States,50,Male,Smartphone,1 Month,30,377,1010,1
1031,Premium,13,2022-07-20,2023-08-31,United States,50,Female,Smart TV,1 Month,30,597,1004,1
1032,Basic,15,2022-07-23,2022-10-11,Canada,29,Male,Smartphone,1 Month,30,921,1001,1
1033,Standard,15,2022-07-30,2022-09-26,United Kingdom,38,Male,Tablet,1 Month,30,936,994,1
1034,Premium,11,2022-08-12,2023-12-16,Australia,40,Female,Tablet,1 Month,30,490,981,1
1035,Basic,14,2022-08-14,2023-07-05,Germany,43,Male,Smartphone,1 Month,30,654,979,1
1036,Premium,14,2022-08-22,2023-07-14,France,27,Female,Smartphone,1 Month,30,645,971,1
1037,Basic,10,2022-08-29,2023-11-08,Brazil,37,Female,Tablet,1 Month,30,528,964,1
1038,Standard,12,2022-09-02,2024-06-05,Mexico,30,Male,Smartphone,1 Month,30,318,960,1
1039,Standard,13,2022-09-03,2023-11-11,Spain,50,Male,Laptop,1 Month,30,525,959,1
1040,Basic,11,2022-09-04,2023-09-14,Italy,51,Male,Smartphone,1 Month,30,583,958,1
1041,Premium,13,2022-09-06,2024-06-18,Spain,37,Female,Laptop,1 Month,30,305,956,1
1042,Basic,14,2022-09-10,2023-12-03,Spain,35,Female,Tablet,1 Month,30,503,952,1
1043,Standard,12,2022-09-20,2023-04-19,United States,35,Male,Tablet,1 Month,30,731,942,1
1044,Premium,11,2022-09-26,2022-10-26,Canada,46,Male,Tablet,1 Month,30,906,936,1
1045,Basic,13,2022-10-04,2024-05-22,United States,27,Male,Tablet,1 Month,30,332,928,1
1046,Basic,13,2022-10-06,2023-11-10,United States,27,Male,Laptop,1 Month,30,526,926,1
1047,Basic,13,2022-10-07,2024-08-27,Canada,39,Female,Laptop,1 Month,30,235,925,1
1048,Standard,15,2022-10-08,2024-01-11,United Kingdom,51,Male,Tablet,1 Month,30,464,924,1
1049,Premium,14,2022-10-09,2023-09-12,Australia,41,Male,Smartphone,1 Month,30,585,923,1
1050,Basic,15,2022-10-10,2023-03-25,Germany,30,Female,Smart TV,1 Month,30,756,922,1
1051,Basic,11,2022-10-10,2023-05-29,France,46,Male,Laptop,1 Month,30,691,922,1
1052,Premium,14,2022-10-14,2024-01-22,Brazil,31,Male,Tablet,1 Month,30,453,918,1
1053,Standard,13,2022-10-15,2023-09-22,Mexico,49,Male,Smartphone,1 Month,30,575,917,1
1054,Standard,12,2022-10-17,2023-03-12,Spain,39,Female,Tablet,1 Month,30,769,915,1
1055,Basic,11,2022-10-23,2024-09-17,Italy,47,Male,Smartphone,1 Month,30,214,909,1
1056,Premium,15,2022-10-27,2024-06-22,Spain,36,Female,Tablet,1 Month,30,301,905,1
1057,Standard,14,2022-10-29,2023-07-29,Spain,42,Female,Tablet,1 Month,30,630,903,1
1058,Basic,15,2022-11-05,2024-05-24,United States,28,Female,Smart TV,1 Month,30,330,896,1
1059,Standard,15,2022-11-07,2024-07-30,Canada,43,Male,Tablet,1 Month,30,263,894,1
1060,Premium,10,2022-11-08,2023-02-20,United States,50,Female,Laptop,1 Month,30,789,893,1
1061,Basic,15,2022-11-09,2023-12-29,United States,30,Female,Tablet,1 Month,30,477,892,1
1062,Premium,10,2022-11-10,2023-07-07,Canada,34,Female,Laptop,1 Month,30,652,891,1
1063,Standard,13,2022-11-02,2024-03-20,United Kingdom,35,Female,Laptop,1 Month,30,395,899,1
1064,Basic,11,2022-10-31,2024-01-21,Australia,29,Male,Tablet,1 Month,30,454,901,1
1065,Standard,15,2022-10-29,2023-11-09,Germany,33,Male,Smart TV,1 Month,30,527,903,1
1066,Premium,12,2022-10-22,2024-05-02,France,47,Male,Laptop,1 Month,30,352,910,1
1067,Basic,14,2022-10-20,2024-08-19,Brazil,32,Female,Tablet,1 Month,30,243,912,1
1068,Standard,15,2022-10-21,2023-05-17,Mexico,34,Female,Tablet,1 Month,30,703,911,1
1069,Premium,13,2022-10-10,2023-05-09,Spain,46,Male,Smart TV,1 Month,30,711,922,1
1070,Basic,15,2022-09-06,2024-07-30,Italy,31,Male,Tablet,1 Month,30,263,956,1
1071,Premium,12,2022-09-06,2022-10-30,Spain,40,Female,Tablet,1 Month,30,902,956,1
1072,Basic,11,2022-08-13,2023-03-10,Spain,38,Female,Tablet,1 Month,30,771,980,1
1073,Standard,11,2022-08-13,2024-01-25,United States,31,Male,Smart TV,1 Month,30,450,980,1
1074,Standard,12,2022-08-13,2023-02-19,Canada,46,Female,Smartphone,1 Month,30,790,980,1
1075,Basic,11,2022-08-06,2023-02-28,United States,43,Male,Smart TV,1 Month,30,781,987,1
1076,Premium,15,2022-08-06,2023-06-16,United States,38,Female,Laptop,1 Month,30,673,987,1
1077,Basic,15,2022-07-22,2022-10-22,Canada,38,Female,Laptop,1 Month,30,910,1002,1
1078,Standard,14,2022-07-17,2024-06-07,United Kingdom,27,Male,Laptop,1 Month,30,316,1007,1
1079,Premium,12,2022-07-09,2024-06-03,Australia,49,Female,Tablet,1 Month,30,320,1015,1
1080,Basic,11,2022-07-04,2023-01-05,Germany,33,Male,Smartphone,1 Month,30,835,1020,1
1081,Premium,10,2022-06-27,2023-11-07,France,40,Female,Smartphone,1 Month,30,529,1027,1
1082,Basic,13,2022-06-28,2022-09-14,Brazil,27,Male,Tablet,1 Month,30,948,1026,1
1083,Standard,12,2022-06-28,2022-10-19,Mexico,28,Female,Laptop,1 Month,30,913,1026,1
1084,Standard,10,2022-06-29,2023-07-24,Spain,30,Male,Smartphone,1 Month,30,635,1025,1
1085,Basic,10,2022-06-29,2022-12-23,Italy,33,Female,Smartphone,1 Month,30,848,1025,1
1086,Premium,15,2022-06-26,2024-04-15,Spain,51,Female,Tablet,1 Month,30,369,1028,1
1087,Basic,11,2022-06-26,2023-07-02,Spain,51,Male,Tablet,1 Month,30,657,1028,1
1088,Standard,10,2022-06-26,2023-11-13,United States,50,Female,Smartphone,1 Month,30,523,1028,1
1089,Premium,14,2022-06-24,2022-09-24,Canada,46,Female,Tablet,1 Month,30,938,1030,1
1090,Basic,14,2022-06-25,2023-07-19,United States,31,Male,Smart TV,1 Month,30,640,1029,1
1091,Premium,12,2022-06-20,2024-01-31,United States,46,Female,Smartphone,1 Month,30,444,1034,1
1092,Basic,15,2022-06-21,2023-06-12,Canada,41,Male,Smart TV,1 Month,30,677,1033,1
1093,Standard,12,2022-06-20,2022-12-07,United Kingdom,36,Male,Smartphone,1 Month,30,864,1034,1
1094,Standard,10,2022-06-22,2023-02-21,Australia,45,Female,Tablet,1 Month,30,788,1032,1
1095,Basic,10,2022-06-24,2023-10-01,Germany,36,Male,Smartphone,1 Month,30,566,1030,1
1096,Premium,15,2022-06-30,2023-06-12,France,28,Male,Smartphone,1 Month,30,677,1024,1
1097,Basic,13,2022-07-03,2022-09-02,Brazil,45,Female,Smartphone,1 Month,30,960,1021,1
1098,Standard,10,2022-07-04,2024-06-02,Mexico,39,Female,Smartphone,1 Month,30,321,1020,1
1099,Premium,13,2022-07-08,2023-05-18,Spain,51,Female,Laptop,1 Month,30,702,1016,1
1100,Basic,10,2022-07-19,2023-06-18,Italy,37,Male,Laptop,1 Month,30,671,1005,1
1101,Premium,11,2022-07-21,2023-10-22,Spain,33,Female,Tablet,1 Month,30,545,1003,1
1102,Basic,15,2022-07-27,2023-12-15,Spain,32,Female,Smartphone,1 Month,30,491,997,1
1103,Standard,14,2022-08-02,2023-06-13,United States,49,Female,Tablet,1 Month,30,676,991,1
1104,Standard,10,2022-08-09,2023-01-29,Canada,37,Female,Smart TV,1 Month,30,811,984,1
1105,Basic,15,2022-08-21,2023-11-17,United States,39,Male,Tablet,1 Month,30,519,972,1
1106,Premium,14,2022-08-29,2022-10-16,United States,37,Male,Smart TV,1 Month,30,916,964,1
1107,Basic,15,2022-08-31,2022-10-17,Canada,36,Female,Smart TV,1 Month,30,915,962,1
1108,Standard,10,2022-09-02,2024-05-13,United Kingdom,34,Male,Laptop,1 Month,30,341,960,1
1109,Premium,13,2022-09-04,2023-10-09,Australia,51,Female,Smartphone,1 Month,30,558,958,1
1110,Basic,13,2022-09-05,2023-03-28,Germany,41,Female,Tablet,1 Month,30,753,957,1
1111,Premium,13,2022-09-10,2023-04-21,France,51,Male,Smart TV,1 Month,30,729,952,1
1112,Basic,15,2022-09-13,2024-02-26,Brazil,31,Female,Tablet,1 Month,30,418,949,1
1113,Standard,13,2022-09-20,2023-02-09,Mexico,44,Male,Laptop,1 Month,30,800,942,1
1114,Standard,15,2022-10-01,2023-02-21,Spain,50,Male,Smart TV,1 Month,30,788,931,1
1115,Basic,14,2022-10-03,2023-06-11,Italy,33,Male,Laptop,1 Month,30,678,929,1
1116,Premium,11,2022-10-06,2024-08-09,Spain,44,Female,Laptop,1 Month,30,253,926,1
1117,Basic,15,2022-10-08,2023-07-28,Spain,42,Female,Tablet,1 Month,30,631,924,1
1118,Standard,13,2022-10-09,2023-01-01,United States,35,Male,Smart TV,1 Month,30,839,923,1
1119,Premium,12,2022-10-10,2024-08-12,Canada,48,Male,Smartphone,1 Month,30,250,922,1
1120,Basic,13,2022-10-10,2024-02-09,United States,51,Female,Smartphone,1 Month,30,435,922,1
1121,Basic,15,2022-10-12,2023-04-21,United States,44,Female,Smart TV,1 Month,30,729,920,1
1122,Basic,11,2022-10-14,2023-11-27,Canada,37,Female,Smartphone,1 Month,30,509,918,1
1123,Standard,15,2022-10-15,2023-02-08,United Kingdom,35,Female,Laptop,1 Month,30,801,917,1
1124,Premium,11,2022-10-17,2023-01-09,Australia,32,Male,Laptop,1 Month,30,831,915,1
1125,Basic,15,2022-10-19,2024-03-07,Germany,46,Female,Tablet,1 Month,30,408,913,1
1126,Basic,14,2022-10-25,2023-05-20,France,39,Female,Laptop,1 Month,30,700,907,1
1127,Premium,11,2022-10-26,2023-12-20,Brazil,33,Female,Tablet,1 Month,30,486,906,1
1128,Standard,10,2022-11-05,2023-11-18,Mexico,42,Male,Tablet,1 Month,30,518,896,1
1129,Standard,14,2022-11-07,2022-12-14,Spain,37,Female,Smartphone,1 Month,30,857,894,1
1130,Basic,14,2022-11-08,2023-10-16,Italy,27,Female,Smart TV,1 Month,30,551,893,1
1131,Premium,14,2022-11-09,2024-02-24,Spain,34,Female,Laptop,1 Month,30,420,892,1
1132,Standard,13,2022-11-06,2023-10-29,Spain,51,Male,Laptop,1 Month,30,538,895,1
1133,Basic,12,2022-11-04,2023-01-26,United States,42,Male,Laptop,1 Month,30,814,897,1
1134,Standard,13,2022-11-03,2023-07-29,Canada,46,Female,Smart TV,1 Month,30,630,898,1
1135,Premium,13,2022-10-23,2023-07-08,United States,36,Male,Laptop,1 Month,30,651,909,1
1136,Basic,14,2022-10-24,2024-06-23,United States,46,Male,Smartphone,1 Month,30,300,908,1
1137,Premium,13,2022-10-23,2023-01-11,Canada,51,Male,Smart TV,1 Month,30,829,909,1
1138,Standard,12,2022-10-21,2024-07-20,United Kingdom,45,Female,Smartphone,1 Month,30,273,911,1
1139,Basic,14,2022-09-11,2024-06-05,Australia,33,Male,Smartphone,1 Month,30,318,951,1
1140,Standard,10,2022-09-09,2023-06-29,Germany,31,Female,Smart TV,1 Month,30,660,953,1
1141,Premium,12,2022-08-22,2023-11-12,France,48,Female,Smart TV,1 Month,30,524,971,1
1142,Basic,13,2022-08-21,2022-12-24,Brazil,47,Female,Laptop,1 Month,30,847,972,1
1143,Standard,13,2022-08-15,2022-12-10,Mexico,43,Male,Smart TV,1 Month,30,861,978,1
1144,Premium,14,2022-08-14,2022-11-29,Spain,39,Male,Tablet,1 Month,30,872,979,1
